timestamp,instance,rule,seed,makespan,machine_id,machine_type,has_secondary_belts,primary_side,pickup_belt_primary,pickup_belt_secondary,dropoff_belt_primary,dropoff_belt_secondary,dropoff_belt_full,dropoff_redundant,dropoff_double_placed,out_placed_primary,out_placed_secondary,out_belt_full,pickup_dock_north,pickup_dock_south,dropoff_dock_north,dropoff_dock_south
2026-09-20 19:21:46,mfsweep_shard0,LPT_MMUR,42,4678.12,0,Mill,0,S,48,0,49,0,0,49,0,48,0,0,0,49,0,49
2026-09-20 19:21:46,mfsweep_shard0,LPT_MMUR,42,4678.12,1,Lathe,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:21:46,mfsweep_shard0,LPT_MMUR,42,4678.12,2,Weld,0,S,49,0,26,0,66,26,0,49,0,0,0,59,0,59
2026-09-20 19:21:46,mfsweep_shard0,LPT_MMUR,42,4678.12,3,Inspect,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:21:46,mfsweep_shard0,LPT_MMUR,42,4678.12,4,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:21:46,mfsweep_shard0,LPT_MMUR,42,4678.12,5,Mill,1,N,41,1,42,0,0,42,0,41,1,0,42,0,42,0
2026-09-20 19:21:46,mfsweep_shard0,LPT_MMUR,42,4678.12,6,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:21:46,mfsweep_shard0,LPT_MMUR,42,4678.12,7,Weld,1,N,48,0,14,17,48,29,2,48,0,0,55,0,34,21
2026-09-20 19:21:46,mfsweep_shard0,LPT_MMUR,42,4678.12,8,Inspect,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:21:46,mfsweep_shard0,LPT_MMUR,42,4678.12,9,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 19:21:46,mfsweep_shard0,LPT_MMUR,42,4678.12,10,Mill,1,N,46,1,49,0,0,46,3,46,1,0,49,0,48,1
