timestamp,instance,rule,seed,makespan,machine_id,machine_type,has_secondary_belts,primary_side,pickup_belt_primary,pickup_belt_secondary,dropoff_belt_primary,dropoff_belt_secondary,dropoff_belt_full,dropoff_redundant,dropoff_double_placed,out_placed_primary,out_placed_secondary,out_belt_full,pickup_dock_north,pickup_dock_south,dropoff_dock_north,dropoff_dock_south
2026-09-20 18:57:26,mfsweep_control_nofail,SPT_SRWT,42,3928.80,0,Mill,0,S,57,0,57,0,0,57,0,57,0,0,0,57,0,57
2026-09-20 18:57:26,mfsweep_control_nofail,SPT_SRWT,42,3928.80,1,Lathe,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 18:57:26,mfsweep_control_nofail,SPT_SRWT,42,3928.80,2,Weld,0,S,48,0,48,0,0,48,0,48,0,0,0,48,0,48
2026-09-20 18:57:26,mfsweep_control_nofail,SPT_SRWT,42,3928.80,3,Inspect,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 18:57:26,mfsweep_control_nofail,SPT_SRWT,42,3928.80,4,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 18:57:26,mfsweep_control_nofail,SPT_SRWT,42,3928.80,5,Mill,1,N,47,0,47,0,0,47,0,47,0,0,47,0,47,0
2026-09-20 18:57:26,mfsweep_control_nofail,SPT_SRWT,42,3928.80,6,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 18:57:26,mfsweep_control_nofail,SPT_SRWT,42,3928.80,7,Weld,1,N,47,0,47,0,0,47,0,47,0,0,47,0,47,0
2026-09-20 18:57:26,mfsweep_control_nofail,SPT_SRWT,42,3928.80,8,Inspect,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 18:57:26,mfsweep_control_nofail,SPT_SRWT,42,3928.80,9,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 18:57:26,mfsweep_control_nofail,SPT_SRWT,42,3928.80,10,Mill,1,N,33,0,33,0,0,33,0,33,0,0,33,0,33,0
2026-09-20 18:57:26,mfsweep_control_nofail,SPT_SRWT,42,3928.80,11,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 18:57:26,mfsweep_control_nofail,SPT_SRWT,42,3928.80,12,Weld,0,N,42,0,42,0,0,42,0,42,0,0,42,0,42,0
2026-09-20 18:57:26,mfsweep_control_nofail,SPT_SRWT,42,3928.80,13,Inspect,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 18:57:26,mfsweep_control_nofail,SPT_SRWT,42,3928.80,14,Assemble,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
