timestamp,instance,rule,seed,makespan,sim_time,decision_index,decision_type,subject_id,chosen_id,candidate_count,is_degenerate,candidate_ids,candidate_stat_a,candidate_stat_b,candidate_stat_c,job_candidate_count,is_job_selection_degenerate,job_candidate_ids
2026-09-20 19:07:15,mfsweep_control_nofail,SPT_SMPT,42,7612.24,0.0,1,Routing,0,0,3,0,0|5|10,15|15|15,0|0|0,0|0|0,1,1,0
2026-09-20 19:07:15,mfsweep_control_nofail,SPT_SMPT,42,7612.24,26.3,2,Routing,1,0,3,0,0|5|10,15|15|15,15|0|0,0|0|0,1,1,1
2026-09-20 19:07:15,mfsweep_control_nofail,SPT_SMPT,42,7612.24,31.6,3,Dispatch,0,0,1,1,0,15,74.6,0,0,0,
2026-09-20 19:07:15,mfsweep_control_nofail,SPT_SMPT,42,7612.24,46.6,4,Routing,0,2,3,0,2|7|12,59.6|59.6|59.6,0|0|0,0|0|0,1,1,0
2026-09-20 19:07:15,mfsweep_control_nofail,SPT_SMPT,42,7612.24,52.6,5,Routing,2,0,3,0,0|5|10,15|15|15,15|0|0,0.2856599|0|0,1,1,2
2026-09-20 19:07:15,mfsweep_control_nofail,SPT_SMPT,42,7612.24,59.9,6,Dispatch,0,1,1,1,1,15,54.33,26.28,0,0,
2026-09-20 19:07:15,mfsweep_control_nofail,SPT_SMPT,42,7612.24,74.9,7,Routing,1,2,3,0,2|7|12,39.33|39.33|39.33,59.6|0|0,0|0|0,1,1,1
2026-09-20 19:07:15,mfsweep_control_nofail,SPT_SMPT,42,7612.24,78.9,8,Routing,3,0,3,0,0|5|10,15|15|15,15|0|0,0.3809282|0|0,1,1,3
2026-09-20 19:07:15,mfsweep_control_nofail,SPT_SMPT,42,7612.24,82.4,9,Dispatch,0,2,1,1,2,15,62.58,52.55,0,0,
2026-09-20 19:07:15,mfsweep_control_nofail,SPT_SMPT,42,7612.24,87.5,10,Dispatch,2,0,1,1,0,59.5999984741211,59.6,0,0,0,
2026-09-20 19:07:15,mfsweep_control_nofail,SPT_SMPT,42,7612.24,97.4,11,Routing,2,2,3,0,2|7|12,47.58|47.58|47.58,39.33|0|0,0.1018481|0|0,1,1,2
2026-09-20 19:07:15,mfsweep_control_nofail,SPT_SMPT,42,7612.24,105.1,12,Routing,4,0,3,0,0|5|10,15|15|15,15|0|0,0.4285714|0|0,1,1,4
2026-09-20 19:07:15,mfsweep_control_nofail,SPT_SMPT,42,7612.24,111.1,13,Dispatch,0,3,1,1,3,15,60.87,78.83,0,0,
2026-09-20 19:07:15,mfsweep_control_nofail,SPT_SMPT,42,7612.24,126.1,14,Routing,3,2,3,0,2|7|12,45.87|45.87|45.87,86.91|0|0,0.3062649|0|0,1,1,3
