timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time
2026-05-21 16:19:20,brandimarte_mk01_low,SPT_SMPT,42,7589.22,10,6,55,3,222,-1.3617,100.0000,mf,1.50,567.6,512.3,-0.580,0.400,86,56.0
2026-05-21 16:19:20,brandimarte_mk01_low,SPT_SMPT,42,7589.22,10,6,55,3,222,-1.3617,100.0000,mf,1.50,567.6,512.3,-0.580,0.400,86,56.0
2026-05-21 16:22:22,brandimarte_mk01_low,SPT_SMPT,43,7166.67,10,6,55,3,207,-1.2849,100.0000,mf,1.50,567.6,512.3,-0.580,0.400,79,52.8
2026-05-21 16:22:22,brandimarte_mk01_low,SPT_SMPT,43,7166.67,10,6,55,3,207,-1.2849,100.0000,mf,1.50,567.6,512.3,-0.580,0.400,79,52.8
2026-05-21 16:25:57,brandimarte_mk01_low,SPT_SMPT,44,8333.33,10,6,55,3,242,-1.4970,100.0000,mf,1.50,567.6,512.3,-0.580,0.400,91,56.3
2026-05-21 16:25:57,brandimarte_mk01_low,SPT_SMPT,44,8333.33,10,6,55,3,242,-1.4970,100.0000,mf,1.50,567.6,512.3,-0.580,0.400,91,56.3
2026-05-21 16:29:23,brandimarte_mk02_low,SPT_SMPT,42,8033.33,10,6,58,3,228,-1.3678,100.0000,mf,1.50,565.6,510.6,-0.637,0.400,91,53.5
2026-05-21 16:29:23,brandimarte_mk02_low,SPT_SMPT,42,8033.33,10,6,58,3,228,-1.3678,100.0000,mf,1.50,565.6,510.6,-0.637,0.400,91,53.5
2026-05-21 16:32:47,brandimarte_mk02_low,SPT_SMPT,43,7933.33,10,6,58,3,229,-1.3506,100.0000,mf,1.50,565.6,510.6,-0.637,0.400,92,53.5
2026-05-21 16:32:47,brandimarte_mk02_low,SPT_SMPT,43,7933.33,10,6,58,3,229,-1.3506,100.0000,mf,1.50,565.6,510.6,-0.637,0.400,92,53.5
2026-05-21 16:35:47,brandimarte_mk02_low,SPT_SMPT,44,6966.67,10,6,58,3,204,-1.1839,100.0000,mf,1.50,565.6,510.6,-0.637,0.400,75,44.2
2026-05-21 16:35:47,brandimarte_mk02_low,SPT_SMPT,44,6966.67,10,6,58,3,204,-1.1839,100.0000,mf,1.50,565.6,510.6,-0.637,0.400,75,44.2
2026-05-21 16:44:28,brandimarte_mk03_low,SPT_SMPT,42,22066.66,15,8,150,3,648,-1.4644,100.0000,mf,1.50,624.5,563.7,0.371,0.400,293,459.6
2026-05-21 16:44:28,brandimarte_mk03_low,SPT_SMPT,42,22066.66,15,8,150,3,648,-1.4644,100.0000,mf,1.50,624.5,563.7,0.371,0.400,293,459.6
2026-05-21 16:53:39,brandimarte_mk03_low,SPT_SMPT,43,27933.34,15,8,150,3,823,-1.8556,100.0000,mf,1.50,624.5,563.7,0.371,0.400,381,594.9
2026-05-21 16:53:39,brandimarte_mk03_low,SPT_SMPT,43,27933.34,15,8,150,3,823,-1.8556,100.0000,mf,1.50,624.5,563.7,0.371,0.400,381,594.9
2026-05-21 17:02:55,brandimarte_mk03_low,SPT_SMPT,44,28166.66,15,8,150,3,830,-1.8711,100.0000,mf,1.50,624.5,563.7,0.371,0.400,371,571.0
2026-05-21 17:02:55,brandimarte_mk03_low,SPT_SMPT,44,28166.66,15,8,150,3,830,-1.8711,100.0000,mf,1.50,624.5,563.7,0.371,0.400,371,571.0
2026-05-21 17:08:03,brandimarte_mk04_low,SPT_SMPT,42,15733.34,15,8,90,3,465,-1.7370,100.0000,mf,1.50,576.5,520.4,-0.358,0.400,223,180.6
2026-05-21 17:08:03,brandimarte_mk04_low,SPT_SMPT,42,15733.34,15,8,90,3,465,-1.7370,100.0000,mf,1.50,576.5,520.4,-0.358,0.400,223,180.6
2026-05-21 17:13:12,brandimarte_mk04_low,SPT_SMPT,43,15766.67,15,8,90,3,459,-1.7407,100.0000,mf,1.50,576.5,520.4,-0.358,0.400,228,167.5
2026-05-21 17:13:12,brandimarte_mk04_low,SPT_SMPT,43,15766.67,15,8,90,3,459,-1.7407,100.0000,mf,1.50,576.5,520.4,-0.358,0.400,228,167.5
2026-05-21 17:18:23,brandimarte_mk04_low,SPT_SMPT,44,15933.34,15,8,90,3,465,-1.7556,100.0000,mf,1.50,576.5,520.4,-0.358,0.400,222,159.5
2026-05-21 17:18:23,brandimarte_mk04_low,SPT_SMPT,44,15933.34,15,8,90,3,465,-1.7556,100.0000,mf,1.50,576.5,520.4,-0.358,0.400,222,159.5
2026-05-21 17:23:35,brandimarte_mk05_low,SPT_SMPT,42,16266.67,15,4,106,2,461,-1.5252,100.0000,mf,1.50,591.4,533.8,-0.071,0.400,112,118.1
2026-05-21 17:23:35,brandimarte_mk05_low,SPT_SMPT,42,16266.67,15,4,106,2,461,-1.5252,100.0000,mf,1.50,591.4,533.8,-0.071,0.400,112,118.1
2026-05-21 17:29:48,brandimarte_mk05_low,SPT_SMPT,43,19700.00,15,4,106,2,572,-1.8491,100.0000,mf,1.50,591.4,533.8,-0.071,0.400,140,143.2
2026-05-21 17:29:48,brandimarte_mk05_low,SPT_SMPT,43,19700.00,15,4,106,2,572,-1.8491,100.0000,mf,1.50,591.4,533.8,-0.071,0.400,140,143.2
2026-05-21 17:35:21,brandimarte_mk05_low,SPT_SMPT,44,17566.66,15,4,106,2,498,-1.6478,100.0000,mf,1.50,591.4,533.8,-0.071,0.400,124,124.9
2026-05-21 17:35:21,brandimarte_mk05_low,SPT_SMPT,44,17566.66,15,4,106,2,498,-1.6478,100.0000,mf,1.50,591.4,533.8,-0.071,0.400,124,124.9
2026-05-21 17:41:52,brandimarte_mk06_low,SPT_SMPT,42,20433.33,10,10,150,3,592,-1.3556,100.0000,mf,1.50,575.9,519.8,-0.372,0.400,363,285.9
2026-05-21 17:41:52,brandimarte_mk06_low,SPT_SMPT,42,20433.33,10,10,150,3,592,-1.3556,100.0000,mf,1.50,575.9,519.8,-0.372,0.400,363,285.9
2026-05-21 17:48:45,brandimarte_mk06_low,SPT_SMPT,43,21166.69,10,10,150,3,620,-1.4044,100.0000,mf,1.50,575.9,519.8,-0.372,0.400,369,266.9
2026-05-21 17:48:45,brandimarte_mk06_low,SPT_SMPT,43,21166.69,10,10,150,3,620,-1.4044,100.0000,mf,1.50,575.9,519.8,-0.372,0.400,369,266.9
2026-05-21 17:55:28,brandimarte_mk06_low,SPT_SMPT,44,20733.34,10,10,150,3,601,-1.3756,100.0000,mf,1.50,575.9,519.8,-0.372,0.400,368,279.5
2026-05-21 17:55:28,brandimarte_mk06_low,SPT_SMPT,44,20733.34,10,10,150,3,601,-1.3756,100.0000,mf,1.50,575.9,519.8,-0.372,0.400,368,279.5
2026-05-21 18:01:50,brandimarte_mk07_low,SPT_SMPT,42,19500.00,20,5,100,2,565,-1.9400,100.0000,mf,1.50,620.7,560.3,0.329,0.400,155,238.4
2026-05-21 18:01:50,brandimarte_mk07_low,SPT_SMPT,42,19500.00,20,5,100,2,565,-1.9400,100.0000,mf,1.50,620.7,560.3,0.329,0.400,155,238.4
2026-05-21 18:09:59,brandimarte_mk07_low,SPT_SMPT,43,25200.00,20,5,100,2,737,-2.5100,100.0000,mf,1.50,620.7,560.3,0.329,0.400,211,305.3
2026-05-21 18:09:59,brandimarte_mk07_low,SPT_SMPT,43,25200.00,20,5,100,2,737,-2.5100,100.0000,mf,1.50,620.7,560.3,0.329,0.400,211,305.3
2026-05-21 18:18:14,brandimarte_mk07_low,SPT_SMPT,44,25333.34,20,5,100,2,748,-2.5233,100.0000,mf,1.50,620.7,560.3,0.329,0.400,213,308.6
2026-05-21 18:18:14,brandimarte_mk07_low,SPT_SMPT,44,25333.34,20,5,100,2,748,-2.5233,100.0000,mf,1.50,620.7,560.3,0.329,0.400,213,308.6
2026-05-21 18:33:39,brandimarte_mk08_low,SPT_SMPT,42,47000.03,20,10,225,3,1364,-2.0830,100.0000,mf,1.50,638.4,576.3,0.511,0.400,754,1396.2
2026-05-21 18:33:39,brandimarte_mk08_low,SPT_SMPT,42,47000.03,20,10,225,3,1364,-2.0830,100.0000,mf,1.50,638.4,576.3,0.511,0.400,754,1396.2
2026-05-21 18:49:42,brandimarte_mk08_low,SPT_SMPT,43,48366.69,20,10,225,3,1423,-2.1437,100.0000,mf,1.50,638.4,576.3,0.511,0.400,775,1400.2
2026-05-21 18:49:42,brandimarte_mk08_low,SPT_SMPT,43,48366.69,20,10,225,3,1423,-2.1437,100.0000,mf,1.50,638.4,576.3,0.511,0.400,775,1400.2
2026-05-21 19:04:29,brandimarte_mk08_low,SPT_SMPT,44,44500.00,20,10,225,3,1286,-1.9719,100.0000,mf,1.50,638.4,576.3,0.511,0.400,711,1300.4
2026-05-21 19:04:29,brandimarte_mk08_low,SPT_SMPT,44,44500.00,20,10,225,3,1286,-1.9719,100.0000,mf,1.50,638.4,576.3,0.511,0.400,711,1300.4
2026-05-21 19:19:54,brandimarte_mk09_low,SPT_SMPT,42,47033.31,20,10,240,3,1395,-1.9556,100.0000,mf,1.50,632.7,571.1,0.456,0.400,787,1366.5
2026-05-21 19:19:54,brandimarte_mk09_low,SPT_SMPT,42,47033.31,20,10,240,3,1395,-1.9556,100.0000,mf,1.50,632.7,571.1,0.456,0.400,787,1366.5
2026-05-21 19:34:36,brandimarte_mk09_low,SPT_SMPT,43,44733.31,20,10,240,3,1320,-1.8597,100.0000,mf,1.50,632.7,571.1,0.456,0.400,729,1245.2
2026-05-21 19:34:36,brandimarte_mk09_low,SPT_SMPT,43,44733.31,20,10,240,3,1320,-1.8597,100.0000,mf,1.50,632.7,571.1,0.456,0.400,729,1245.2
2026-05-21 19:50:31,brandimarte_mk09_low,SPT_SMPT,44,48500.00,20,10,240,3,1430,-2.0167,100.0000,mf,1.50,632.7,571.1,0.456,0.400,770,1299.1
2026-05-21 19:50:31,brandimarte_mk09_low,SPT_SMPT,44,48500.00,20,10,240,3,1430,-2.0167,100.0000,mf,1.50,632.7,571.1,0.456,0.400,770,1299.1
2026-05-21 20:16:28,brandimarte_mk10_low,SPT_SMPT,42,77266.69,20,15,240,5,2282,-3.2153,100.0000,mf,1.50,629.5,568.2,0.423,0.400,1895,3127.5
2026-05-21 20:16:28,brandimarte_mk10_low,SPT_SMPT,42,77266.69,20,15,240,5,2282,-3.2153,100.0000,mf,1.50,629.5,568.2,0.423,0.400,1895,3127.5
2026-05-21 20:47:16,brandimarte_mk10_low,SPT_SMPT,43,75833.31,20,15,240,5,2251,-3.1542,100.0000,mf,1.50,629.5,568.2,0.423,0.400,1815,3006.2
2026-05-21 20:47:16,brandimarte_mk10_low,SPT_SMPT,43,75833.31,20,15,240,5,2251,-3.1542,100.0000,mf,1.50,629.5,568.2,0.423,0.400,1815,3006.2
2026-05-21 21:18:45,brandimarte_mk10_low,SPT_SMPT,44,69633.31,20,15,240,5,2076,-2.8972,100.0000,mf,1.50,629.5,568.2,0.423,0.400,1691,2797.0
2026-05-21 21:18:45,brandimarte_mk10_low,SPT_SMPT,44,69633.31,20,15,240,5,2076,-2.8972,100.0000,mf,1.50,629.5,568.2,0.423,0.400,1691,2797.0
2026-05-21 21:45:14,brandimarte_mk11_low,SPT_SMPT,42,60233.31,30,5,179,2,1783,-3.3594,100.0000,mf,1.50,693.5,626.0,0.927,0.400,438,1231.9
2026-05-21 21:45:14,brandimarte_mk11_low,SPT_SMPT,42,60233.31,30,5,179,2,1783,-3.3594,100.0000,mf,1.50,693.5,626.0,0.927,0.400,438,1231.9
2026-05-21 22:13:54,brandimarte_mk11_low,SPT_SMPT,43,65466.69,30,5,179,2,1945,-3.6518,100.0000,mf,1.50,693.5,626.0,0.927,0.400,484,1327.0
2026-05-21 22:13:54,brandimarte_mk11_low,SPT_SMPT,43,65466.69,30,5,179,2,1945,-3.6518,100.0000,mf,1.50,693.5,626.0,0.927,0.400,484,1327.0
2026-05-21 22:36:48,brandimarte_mk11_low,SPT_SMPT,44,52166.69,30,5,179,2,1546,-2.9088,100.0000,mf,1.50,693.5,626.0,0.927,0.400,396,1043.9
2026-05-21 22:36:48,brandimarte_mk11_low,SPT_SMPT,44,52166.69,30,5,179,2,1546,-2.9088,100.0000,mf,1.50,693.5,626.0,0.927,0.400,396,1043.9
2026-05-21 22:55:44,brandimarte_mk12_low,SPT_SMPT,42,42300.06,30,10,193,3,1255,-2.1865,100.0000,mf,1.50,689.9,622.8,0.905,0.400,626,1728.0
2026-05-21 22:55:44,brandimarte_mk12_low,SPT_SMPT,42,42300.06,30,10,193,3,1255,-2.1865,100.0000,mf,1.50,689.9,622.8,0.905,0.400,626,1728.0
2026-05-21 23:13:59,brandimarte_mk12_low,SPT_SMPT,43,40733.38,30,10,193,3,1209,-2.1054,100.0000,mf,1.50,689.9,622.8,0.905,0.400,620,1649.5
2026-05-21 23:13:59,brandimarte_mk12_low,SPT_SMPT,43,40733.38,30,10,193,3,1209,-2.1054,100.0000,mf,1.50,689.9,622.8,0.905,0.400,620,1649.5
2026-05-21 23:34:40,brandimarte_mk12_low,SPT_SMPT,44,45933.25,30,10,193,3,1366,-2.3731,100.0000,mf,1.50,689.9,622.8,0.905,0.400,698,1876.5
2026-05-21 23:34:40,brandimarte_mk12_low,SPT_SMPT,44,45933.25,30,10,193,3,1366,-2.3731,100.0000,mf,1.50,689.9,622.8,0.905,0.400,698,1876.5
2026-05-22 01:30:07,brandimarte_mk13_low,SPT_SMPT,42,306933.38,30,10,231,3,9197,-13.2828,100.0000,mf,1.50,707.8,638.9,1.012,0.400,4522,13521.9
2026-05-22 01:30:07,brandimarte_mk13_low,SPT_SMPT,42,306933.38,30,10,231,3,9197,-13.2828,100.0000,mf,1.50,707.8,638.9,1.012,0.400,4522,13521.9
2026-05-22 02:21:44,brandimarte_mk13_low,SPT_SMPT,43,154533.25,30,10,231,3,4623,-6.6854,100.0000,mf,1.50,707.8,638.9,1.012,0.400,2221,6609.8
2026-05-22 02:21:44,brandimarte_mk13_low,SPT_SMPT,43,154533.25,30,10,231,3,4623,-6.6854,100.0000,mf,1.50,707.8,638.9,1.012,0.400,2221,6609.8
2026-05-22 03:14:36,brandimarte_mk13_low,SPT_SMPT,44,158233.38,30,10,231,3,4734,-6.8456,100.0000,mf,1.50,707.8,638.9,1.012,0.400,2279,6866.9
2026-05-22 03:14:36,brandimarte_mk13_low,SPT_SMPT,44,158233.38,30,10,231,3,4734,-6.8456,100.0000,mf,1.50,707.8,638.9,1.012,0.400,2279,6866.9
2026-05-22 03:47:41,brandimarte_mk14_low,SPT_SMPT,42,98833.38,30,15,277,5,2891,-3.5632,100.0000,mf,1.50,708.6,639.6,1.016,0.400,2152,6480.3
2026-05-22 03:47:41,brandimarte_mk14_low,SPT_SMPT,42,98833.38,30,15,277,5,2891,-3.5632,100.0000,mf,1.50,708.6,639.6,1.016,0.400,2152,6480.3
2026-05-22 04:17:52,brandimarte_mk14_low,SPT_SMPT,43,90566.63,30,15,277,5,2677,-3.2647,100.0000,mf,1.50,708.6,639.6,1.016,0.400,1983,5941.1
2026-05-22 04:17:52,brandimarte_mk14_low,SPT_SMPT,43,90566.63,30,15,277,5,2677,-3.2647,100.0000,mf,1.50,708.6,639.6,1.016,0.400,1983,5941.1
2026-05-22 04:44:56,brandimarte_mk14_low,SPT_SMPT,44,85033.38,30,15,277,5,2503,-3.0650,100.0000,mf,1.50,708.6,639.6,1.016,0.400,1911,5663.9
2026-05-22 04:44:56,brandimarte_mk14_low,SPT_SMPT,44,85033.38,30,15,277,5,2503,-3.0650,100.0000,mf,1.50,708.6,639.6,1.016,0.400,1911,5663.9
2026-05-22 05:07:18,brandimarte_mk15_low,SPT_SMPT,42,72533.50,30,15,284,5,2145,-2.5505,100.0000,mf,1.50,699.1,631.1,0.961,0.400,1630,4658.4
2026-05-22 05:07:18,brandimarte_mk15_low,SPT_SMPT,42,72533.50,30,15,284,5,2145,-2.5505,100.0000,mf,1.50,699.1,631.1,0.961,0.400,1630,4658.4
2026-05-22 05:27:40,brandimarte_mk15_low,SPT_SMPT,43,68700.00,30,15,284,5,2034,-2.4155,100.0000,mf,1.50,699.1,631.1,0.961,0.400,1502,4310.1
2026-05-22 05:27:40,brandimarte_mk15_low,SPT_SMPT,43,68700.00,30,15,284,5,2034,-2.4155,100.0000,mf,1.50,699.1,631.1,0.961,0.400,1502,4310.1
2026-05-22 05:49:30,brandimarte_mk15_low,SPT_SMPT,44,75166.75,30,15,284,5,2233,-2.6432,100.0000,mf,1.50,699.1,631.1,0.961,0.400,1667,4707.2
2026-05-22 05:49:30,brandimarte_mk15_low,SPT_SMPT,44,75166.75,30,15,284,5,2233,-2.6432,100.0000,mf,1.50,699.1,631.1,0.961,0.400,1667,4707.2
