timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_static_overlap_events,agv_min_centre_distance,release_previous_zone,split_spines,orphan_reaper
2026-09-20 13:04:21,mfsweep_shard0,SPT_SRWT,42,4162.94,137,15,274,20,585,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,71,4843.2,0,0.00000,0.0,0.0,-1.0,396.90,636.63,825.71,296.35,0,396.90,636.63,825.71,0,-1.0,1934.8,0,3516,7477.10,4456,15213.39,0,0.000,1,0,1
2026-09-20 13:08:33,mfsweep_shard0,SPT_SRWT,43,4204.32,137,15,274,20,603,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,74,5009.8,0,0.00000,0.0,0.0,-1.0,416.58,628.81,1112.32,307.50,0,416.58,628.81,1112.32,0,-1.0,-1.0,4,3788,8587.80,4769,16748.15,0,0.000,1,0,1
2026-09-20 13:12:19,mfsweep_shard0,SPT_SRWT,44,3888.56,137,15,274,20,606,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,60,3534.8,0,0.00000,0.0,0.0,-1.0,455.25,804.71,1329.33,325.47,0,455.25,804.71,1329.33,0,-1.0,-1.0,1,4186,10230.40,5297,20171.61,0,0.000,1,0,1
2026-09-20 13:16:11,mfsweep_shard0,SPT_SRWT,45,4000.68,137,15,274,20,602,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,81,4913.7,0,0.00000,0.0,0.0,-1.0,425.91,762.07,1197.87,309.90,0,425.91,762.07,1197.87,0,-1.0,1470.2,5,3822,8696.30,4790,18500.99,0,0.000,1,0,1
2026-09-20 13:20:15,mfsweep_shard0,SPT_SRWT,46,4092.38,137,15,274,20,603,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,73,4842.5,0,0.00000,0.0,0.0,-1.0,427.59,760.55,1210.27,311.62,0,427.59,760.55,1210.27,0,-1.0,1822.8,3,3151,6627.66,4081,15454.25,0,0.000,1,0,1
2026-09-20 13:24:22,mfsweep_shard0,SPT_SRWT,47,3915.56,137,15,274,20,596,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,73,4612.6,0,0.00000,0.0,0.0,-1.0,385.44,634.06,868.21,287.98,0,385.44,634.06,868.21,0,-1.0,2409.8,4,3030,6423.80,3876,14140.93,0,0.000,1,0,1
2026-09-20 13:28:30,mfsweep_shard0,SPT_SRWT,48,4096.34,137,15,274,20,615,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,76,5332.0,0,0.00000,0.0,0.0,-1.0,454.48,759.11,1354.14,315.19,0,454.48,759.11,1354.14,0,-1.0,-1.0,1,4261,10049.02,5303,19420.91,0,0.000,1,0,1
2026-09-20 13:32:15,mfsweep_shard0,SPT_SRWT,49,3967.16,137,15,274,20,600,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,70,4563.2,0,0.00000,0.0,0.0,-1.0,416.63,717.83,966.92,303.97,0,416.63,717.83,966.92,0,-1.0,1556.3,6,3509,8669.70,4467,17503.53,0,0.000,1,0,1
2026-09-20 13:35:59,mfsweep_shard0,SPT_SRWT,50,4303.60,137,15,274,20,635,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,85,5409.2,0,0.00000,0.0,0.0,-1.0,496.66,1017.94,1771.29,338.30,0,496.66,1017.94,1771.29,0,-1.0,1530.4,3,3914,10623.22,4775,20568.65,0,0.000,1,0,1
2026-09-20 13:38:35,mfsweep_shard0,SPT_SRWT,51,3902.76,137,15,274,20,601,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,76,5376.8,0,0.00000,0.0,0.0,-1.0,414.02,759.55,910.66,311.61,0,414.02,759.55,910.66,0,-1.0,3487.2,5,3778,8812.84,4771,17263.93,0,0.000,1,0,1
