timestamp,instance,rule,seed,makespan,sim_time,decision_index,decision_type,subject_id,chosen_id,candidate_count,is_degenerate,candidate_ids,candidate_stat_a,candidate_stat_b,candidate_stat_c,job_candidate_count,is_job_selection_degenerate,job_candidate_ids
2026-09-21 13:29:21,mfsweep_control_nofail,SPT_SMPT,42,7615.76,0.0,1,Routing,0,0,3,0,0|5|10,15|15|15,0|0|0,0|0|0,1,1,0
2026-09-21 13:29:21,mfsweep_control_nofail,SPT_SMPT,42,7615.76,26.3,2,Routing,1,0,3,0,0|5|10,15|15|15,15|0|0,0|0|0,1,1,1
2026-09-21 13:29:21,mfsweep_control_nofail,SPT_SMPT,42,7615.76,34.2,3,Dispatch,0,0,1,1,0,15,74.6,0,0,0,
2026-09-21 13:29:21,mfsweep_control_nofail,SPT_SMPT,42,7615.76,49.2,4,Routing,0,2,3,0,2|7|12,59.6|59.6|59.6,0|0|0,0|0|0,1,1,0
2026-09-21 13:29:21,mfsweep_control_nofail,SPT_SMPT,42,7615.76,52.6,5,Routing,2,0,3,0,0|5|10,15|15|15,15|0|0,0.2856599|0|0,1,1,2
2026-09-21 13:29:21,mfsweep_control_nofail,SPT_SMPT,42,7615.76,61.5,6,Dispatch,0,1,1,1,1,15,54.33,26.28,0,0,
2026-09-21 13:29:21,mfsweep_control_nofail,SPT_SMPT,42,7615.76,76.5,7,Routing,1,2,3,0,2|7|12,39.33|39.33|39.33,59.6|0|0,0|0|0,1,1,1
2026-09-21 13:29:21,mfsweep_control_nofail,SPT_SMPT,42,7615.76,78.9,8,Routing,3,0,3,0,0|5|10,15|15|15,15|0|0,0.3809282|0|0,1,1,3
2026-09-21 13:29:21,mfsweep_control_nofail,SPT_SMPT,42,7615.76,88.8,9,Dispatch,0,2,1,1,2,15,62.58,52.55,0,0,
2026-09-21 13:29:21,mfsweep_control_nofail,SPT_SMPT,42,7615.76,89.1,10,Dispatch,2,0,1,1,0,59.5999984741211,59.6,0,0,0,
