timestamp,instance,rule,seed,makespan,machine_id,machine_type,has_secondary_belts,primary_side,pickup_belt_primary,pickup_belt_secondary,dropoff_belt_primary,dropoff_belt_secondary,dropoff_belt_full,dropoff_redundant,dropoff_double_placed,out_placed_primary,out_placed_secondary,out_belt_full,pickup_dock_north,pickup_dock_south,dropoff_dock_north,dropoff_dock_south
2026-09-21 14:37:52,mfsweep_control_nofail,SPT_SRWT,42,6208.78,0,Mill,0,S,50,0,50,0,0,50,0,50,0,0,0,50,0,50
2026-09-21 14:37:52,mfsweep_control_nofail,SPT_SRWT,42,6208.78,1,Lathe,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 14:37:52,mfsweep_control_nofail,SPT_SRWT,42,6208.78,2,Weld,0,S,58,0,58,0,0,58,0,58,0,0,0,58,0,58
2026-09-21 14:37:52,mfsweep_control_nofail,SPT_SRWT,42,6208.78,3,Inspect,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 14:37:52,mfsweep_control_nofail,SPT_SRWT,42,6208.78,4,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 14:37:52,mfsweep_control_nofail,SPT_SRWT,42,6208.78,5,Mill,1,N,46,0,46,0,0,46,0,46,0,0,46,0,46,0
2026-09-21 14:37:52,mfsweep_control_nofail,SPT_SRWT,42,6208.78,6,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 14:37:52,mfsweep_control_nofail,SPT_SRWT,42,6208.78,7,Weld,1,N,45,0,45,0,0,45,0,45,0,0,45,0,45,0
2026-09-21 14:37:52,mfsweep_control_nofail,SPT_SRWT,42,6208.78,8,Inspect,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 14:37:52,mfsweep_control_nofail,SPT_SRWT,42,6208.78,9,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 14:37:52,mfsweep_control_nofail,SPT_SRWT,42,6208.78,10,Mill,1,N,41,0,41,0,0,41,0,41,0,0,41,0,41,0
2026-09-21 14:37:52,mfsweep_control_nofail,SPT_SRWT,42,6208.78,11,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 14:37:52,mfsweep_control_nofail,SPT_SRWT,42,6208.78,12,Weld,0,N,34,0,34,0,0,34,0,34,0,0,34,0,34,0
2026-09-21 14:37:52,mfsweep_control_nofail,SPT_SRWT,42,6208.78,13,Inspect,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-21 14:37:52,mfsweep_control_nofail,SPT_SRWT,42,6208.78,14,Assemble,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
