timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released,agv_collision_events,agv_collision_pair_seconds,agv_clearance_events,agv_clearance_pair_seconds,agv_parking_overlap_events,agv_min_centre_distance,reservation_protocol
2026-09-21 00:47:13,mfsweep_shard0,LPT_MMUR,42,4258.36,137,15,274,9,589,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,71,4843.2,0,0.00000,0.0,0.0,-1.0,412.44,855.91,1208.05,168.06,0,412.44,855.91,1208.05,0,-1.0,-1.0,1,69,33.00,153,146.08,193,0.092,releasePrevious
2026-09-21 00:52:54,mfsweep_shard0,LPT_MMUR,43,5063.94,137,15,274,9,710,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,91,6278.4,0,0.00000,0.0,0.0,-1.0,728.80,2244.17,2979.88,290.85,0,728.80,2244.17,2979.88,0,-1.0,-1.0,1,23,10.80,164,172.18,180,0.491,releasePrevious
2026-09-21 00:58:54,mfsweep_shard0,LPT_MMUR,44,5367.12,137,15,274,9,813,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,90,5323.5,0,0.00000,0.0,0.0,-1.0,906.92,3003.97,3779.00,356.13,0,906.92,3003.97,3779.00,0,-1.0,-1.0,0,33,14.72,226,224.46,178,0.250,releasePrevious
2026-09-21 01:03:52,mfsweep_shard0,LPT_MMUR,45,4427.76,137,15,274,9,640,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,89,5352.6,0,0.00000,0.0,0.0,-1.0,539.40,1353.10,1560.56,195.41,0,539.40,1353.10,1560.56,0,-1.0,-1.0,5,37,17.14,152,156.52,144,0.013,releasePrevious
2026-09-21 01:08:50,mfsweep_shard0,LPT_MMUR,46,4429.86,137,15,274,9,613,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,78,5111.7,0,0.00000,0.0,0.0,-1.0,473.56,1507.60,2683.15,190.39,0,473.56,1507.60,2683.15,0,-1.0,-1.0,2,54,30.44,149,201.14,174,0.109,releasePrevious
2026-09-21 01:13:27,mfsweep_shard0,LPT_MMUR,47,4079.90,137,15,274,9,573,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,76,4789.4,0,0.00000,0.0,0.0,-1.0,367.18,728.50,1182.13,152.97,0,367.18,728.50,1182.13,0,-1.0,-1.0,1,70,42.90,167,176.24,213,0.200,releasePrevious
2026-09-21 01:18:36,mfsweep_shard0,LPT_MMUR,48,4480.38,137,15,274,9,670,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,83,5735.3,0,0.00000,0.0,0.0,-1.0,661.90,2067.61,2647.45,232.68,0,661.90,2067.61,2647.45,0,-1.0,-1.0,4,38,17.78,203,182.82,152,0.491,releasePrevious
2026-09-21 01:23:28,mfsweep_shard0,LPT_MMUR,49,4347.86,137,15,274,9,615,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,76,5062.8,0,0.00000,0.0,0.0,-1.0,480.55,1184.22,1988.19,171.47,0,480.55,1184.22,1988.19,0,-1.0,-1.0,6,47,23.28,180,167.42,173,0.079,releasePrevious
2026-09-21 01:29:13,mfsweep_shard0,LPT_MMUR,50,5148.36,137,15,274,9,662,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,95,6044.6,0,0.00000,0.0,0.0,-1.0,639.66,2504.97,2615.67,246.35,0,639.66,2504.97,2615.67,0,-1.0,-1.0,3,40,17.26,193,266.36,209,0.199,releasePrevious
2026-09-21 01:34:20,mfsweep_shard0,LPT_MMUR,51,4522.20,137,15,274,9,624,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,87,5981.1,0,0.00000,0.0,0.0,-1.0,568.13,2011.39,2767.19,207.69,0,568.13,2011.39,2767.19,0,-1.0,-1.0,2,34,14.90,151,163.48,157,0.383,releasePrevious
