timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released
2026-09-19 21:11:42,mfsweep_shard0,LPT_MMUR,42,4161.94,137,15,274,10,576,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,71,4843.2,0,0.00000,0.0,0.0,-1.0,364.28,681.23,1216.39,167.84,0,364.28,681.23,1216.39,0,-1.0,-1.0,0
2026-09-19 21:16:27,mfsweep_shard0,LPT_MMUR,43,4296.36,137,15,274,10,613,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,75,5041.9,0,0.00000,0.0,0.0,-1.0,481.37,1382.00,2149.20,182.53,0,481.37,1382.00,2149.20,0,-1.0,-1.0,0
2026-09-19 21:21:56,mfsweep_shard0,LPT_MMUR,44,5163.42,137,15,274,10,710,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,88,5147.0,0,0.00000,0.0,0.0,-1.0,742.25,2416.38,3010.56,281.39,0,742.25,2416.38,3010.56,0,-1.0,-1.0,5
2026-09-19 21:26:42,mfsweep_shard0,LPT_MMUR,45,4417.72,137,15,274,10,626,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,89,5352.6,0,0.00000,0.0,0.0,-1.0,544.37,1276.61,1523.25,207.17,0,544.37,1276.61,1523.25,0,-1.0,-1.0,3
2026-09-19 21:31:34,mfsweep_shard0,LPT_MMUR,46,4599.54,137,15,274,10,611,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,80,5225.7,0,0.00000,0.0,0.0,-1.0,497.65,1341.15,1833.84,194.64,0,497.65,1341.15,1833.84,0,-1.0,-1.0,1
2026-09-19 21:35:32,mfsweep_shard0,LPT_MMUR,47,3982.58,137,15,274,10,586,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,75,4703.4,0,0.00000,0.0,0.0,-1.0,391.67,770.52,1108.73,164.73,0,391.67,770.52,1108.73,0,-1.0,-1.0,2
2026-09-19 21:39:44,mfsweep_shard0,LPT_MMUR,48,4912.82,137,15,274,10,674,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,88,5915.0,0,0.00000,0.0,0.0,-1.0,726.70,2286.07,2714.88,255.77,0,726.70,2286.07,2714.88,0,-1.0,-1.0,0
2026-09-19 21:43:53,mfsweep_shard0,LPT_MMUR,49,4844.44,137,15,274,10,663,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,83,5465.4,0,0.00000,0.0,0.0,-1.0,646.33,2289.31,4345.17,249.83,0,646.33,2289.31,4345.17,0,-1.0,-1.0,6
2026-09-19 21:47:42,mfsweep_shard0,LPT_MMUR,50,4488.02,137,15,274,10,629,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,86,5427.8,0,0.00000,0.0,0.0,-1.0,498.80,1351.12,2309.15,212.90,0,498.80,1351.12,2309.15,0,-1.0,-1.0,3
2026-09-19 21:51:50,mfsweep_shard0,LPT_MMUR,51,4991.66,137,15,274,10,625,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,97,6731.8,0,0.00000,0.0,0.0,-1.0,621.91,2208.03,3074.40,203.90,0,621.91,2208.03,3074.40,0,-1.0,-1.0,3
2026-09-19 21:55:57,mfsweep_shard0,LPT_MMUR,52,4798.76,137,15,274,10,658,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,81,5829.5,0,0.00000,0.0,0.0,-1.0,729.61,2116.60,2870.37,239.19,0,729.61,2116.60,2870.37,0,-1.0,-1.0,2
2026-09-19 22:00:25,mfsweep_shard0,LPT_MMUR,53,5213.70,137,15,274,10,736,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,113,7111.8,0,0.00000,0.0,0.0,-1.0,786.98,2330.18,2704.37,307.02,0,786.98,2330.18,2704.37,0,-1.0,-1.0,0
2026-09-19 22:04:01,mfsweep_shard0,LPT_MMUR,54,4193.32,137,15,274,10,609,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,87,5266.3,0,0.00000,0.0,0.0,-1.0,492.61,1644.55,3232.65,185.27,0,492.61,1644.55,3232.65,0,-1.0,-1.0,3
2026-09-19 22:08:13,mfsweep_shard0,LPT_MMUR,55,4968.76,137,15,274,10,656,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,86,5186.6,0,0.00000,0.0,0.0,-1.0,692.00,2428.09,3255.37,271.69,0,692.00,2428.09,3255.37,0,-1.0,-1.0,1
2026-09-19 22:11:57,mfsweep_shard0,LPT_MMUR,56,4308.86,137,15,274,10,633,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,74,4510.8,0,0.00000,0.0,0.0,-1.0,545.23,1322.53,2817.59,211.51,0,545.23,1322.53,2817.59,0,-1.0,-1.0,0
2026-09-19 22:15:48,mfsweep_shard0,LPT_MMUR,57,4512.30,137,15,274,10,628,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,87,5323.8,0,0.00000,0.0,0.0,-1.0,502.54,1723.84,2285.68,184.17,0,502.54,1723.84,2285.68,0,-1.0,-1.0,3
2026-09-19 22:19:29,mfsweep_shard0,LPT_MMUR,58,4190.80,137,15,274,10,608,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,72,4837.4,0,0.00000,0.0,0.0,-1.0,382.44,856.85,1116.73,170.32,0,382.44,856.85,1116.73,0,-1.0,-1.0,4
2026-09-19 22:23:02,mfsweep_shard0,LPT_MMUR,59,4051.94,137,15,274,10,594,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,74,4673.0,0,0.00000,0.0,0.0,-1.0,445.28,887.46,1667.05,182.64,0,445.28,887.46,1667.05,0,-1.0,-1.0,0
2026-09-19 22:26:42,mfsweep_shard0,LPT_MMUR,60,4213.12,137,15,274,10,608,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,73,4823.1,0,0.00000,0.0,0.0,-1.0,439.57,982.24,1546.48,183.47,0,439.57,982.24,1546.48,0,-1.0,-1.0,0
2026-09-19 22:30:24,mfsweep_shard0,LPT_MMUR,61,4258.38,137,15,274,10,613,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,82,5310.2,0,0.00000,0.0,0.0,-1.0,473.76,1199.26,1815.99,182.91,0,473.76,1199.26,1815.99,0,-1.0,-1.0,3
