timestamp,instance,rule,seed,makespan,machine_id,machine_type,has_secondary_belts,primary_side,pickup_belt_primary,pickup_belt_secondary,dropoff_belt_primary,dropoff_belt_secondary,dropoff_belt_full,dropoff_redundant,dropoff_double_placed,out_placed_primary,out_placed_secondary,out_belt_full,pickup_dock_north,pickup_dock_south,dropoff_dock_north,dropoff_dock_south
2026-09-20 18:57:20,mfsweep_control_nofail,SPT_SRWT,42,3873.92,0,Mill,0,S,56,0,56,0,0,56,0,56,0,0,0,56,0,56
2026-09-20 18:57:20,mfsweep_control_nofail,SPT_SRWT,42,3873.92,1,Lathe,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 18:57:20,mfsweep_control_nofail,SPT_SRWT,42,3873.92,2,Weld,0,S,50,0,50,0,0,50,0,50,0,0,0,50,0,50
2026-09-20 18:57:20,mfsweep_control_nofail,SPT_SRWT,42,3873.92,3,Inspect,0,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 18:57:20,mfsweep_control_nofail,SPT_SRWT,42,3873.92,4,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 18:57:20,mfsweep_control_nofail,SPT_SRWT,42,3873.92,5,Mill,1,N,52,0,52,0,0,52,0,52,0,0,52,0,52,0
2026-09-20 18:57:20,mfsweep_control_nofail,SPT_SRWT,42,3873.92,6,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 18:57:20,mfsweep_control_nofail,SPT_SRWT,42,3873.92,7,Weld,1,N,47,0,47,0,0,47,0,47,0,0,47,0,47,0
2026-09-20 18:57:20,mfsweep_control_nofail,SPT_SRWT,42,3873.92,8,Inspect,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 18:57:20,mfsweep_control_nofail,SPT_SRWT,42,3873.92,9,Assemble,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 18:57:20,mfsweep_control_nofail,SPT_SRWT,42,3873.92,10,Mill,1,N,29,0,29,0,0,29,0,29,0,0,29,0,29,0
2026-09-20 18:57:20,mfsweep_control_nofail,SPT_SRWT,42,3873.92,11,Lathe,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 18:57:20,mfsweep_control_nofail,SPT_SRWT,42,3873.92,12,Weld,0,N,40,0,40,0,0,40,0,40,0,0,40,0,40,0
2026-09-20 18:57:20,mfsweep_control_nofail,SPT_SRWT,42,3873.92,13,Inspect,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-09-20 18:57:20,mfsweep_control_nofail,SPT_SRWT,42,3873.92,14,Assemble,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
