timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,mean_flow_time_penalized,p95_flow_time_penalized,max_flow_time_penalized,deadlock_detected,deadlock_sim_time,first_stall_sim_time,orphan_predispatch_released
2026-09-19 17:35:42,mfsweep_shard0,SPT_SMPT,42,6472.86,137,15,274,7,684,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,116,7311.9,0,0.00000,0.0,0.0,-1.0,1252.84,4134.94,5462.87,483.13,0,1252.84,4134.94,5462.87,0,-1.0,-1.0,0
2026-09-19 17:42:26,mfsweep_shard0,SPT_SMPT,43,7206.26,137,15,274,7,796,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,127,8419.8,0,0.00000,0.0,0.0,-1.0,1420.09,4534.22,4946.41,502.92,0,1420.09,4534.22,4946.41,0,-1.0,-1.0,1
2026-09-19 17:48:15,mfsweep_shard0,SPT_SMPT,44,6704.48,137,15,274,7,875,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,116,6956.4,0,0.00000,0.0,0.0,-1.0,1296.00,4010.26,4844.42,679.41,0,1296.00,4010.26,4844.42,0,-1.0,-1.0,0
2026-09-19 17:53:26,mfsweep_shard0,SPT_SMPT,45,6930.44,137,15,274,7,769,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,136,8203.8,0,0.00000,0.0,0.0,-1.0,1499.81,4551.24,5920.45,568.50,0,1499.81,4551.24,5920.45,0,-1.0,-1.0,1
2026-09-19 17:58:41,mfsweep_shard0,SPT_SMPT,46,6960.56,137,15,274,7,819,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,127,7734.1,0,0.00000,0.0,0.0,-1.0,1344.07,4176.38,4699.23,705.81,0,1344.07,4176.38,4699.23,0,-1.0,-1.0,0
2026-09-19 18:04:32,mfsweep_shard0,SPT_SMPT,47,7921.60,137,15,274,7,844,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,140,8602.3,0,0.00000,0.0,0.0,-1.0,1893.02,5502.16,6840.43,680.67,0,1893.02,5502.16,6840.43,0,-1.0,-1.0,1
2026-09-19 18:10:32,mfsweep_shard0,SPT_SMPT,48,7922.92,137,15,274,7,933,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,154,10026.5,0,0.00000,0.0,0.0,-1.0,1989.51,5663.07,6711.16,1040.39,0,1989.51,5663.07,6711.16,0,-1.0,-1.0,0
2026-09-19 18:15:55,mfsweep_shard0,SPT_SMPT,49,7218.28,137,15,274,7,828,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,123,8241.4,0,0.00000,0.0,0.0,-1.0,1606.24,4330.03,5827.21,776.72,0,1606.24,4330.03,5827.21,0,-1.0,-1.0,2
2026-09-19 18:21:41,mfsweep_shard0,SPT_SMPT,50,7516.98,137,15,274,7,972,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,140,8590.3,0,0.00000,0.0,0.0,-1.0,1784.99,4994.35,5868.94,1035.75,0,1784.99,4994.35,5868.94,0,-1.0,-1.0,0
2026-09-19 18:26:17,mfsweep_shard0,SPT_SMPT,51,6114.56,137,15,274,7,720,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,116,8098.2,0,0.00000,0.0,0.0,-1.0,1322.95,3367.91,4145.16,592.96,0,1322.95,3367.91,4145.16,0,-1.0,-1.0,1
2026-09-19 18:31:03,mfsweep_shard0,SPT_SMPT,52,6340.58,137,15,274,7,762,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,116,7824.7,0,0.00000,0.0,0.0,-1.0,1182.42,3433.03,4621.10,590.57,0,1182.42,3433.03,4621.10,0,-1.0,-1.0,0
2026-09-19 18:36:05,mfsweep_shard0,SPT_SMPT,53,6601.16,137,15,274,7,800,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,134,8307.0,0,0.00000,0.0,0.0,-1.0,1292.90,4078.53,5500.39,603.83,0,1292.90,4078.53,5500.39,0,-1.0,-1.0,1
2026-09-19 18:41:49,mfsweep_shard0,SPT_SMPT,54,7592.74,137,15,274,7,902,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,148,9259.6,0,0.00000,0.0,0.0,-1.0,1841.73,5230.82,6606.84,920.59,0,1841.73,5230.82,6606.84,0,-1.0,-1.0,0
2026-09-19 18:46:43,mfsweep_shard0,SPT_SMPT,55,6661.32,137,15,274,7,716,0.0000,100.0000,single,fixed,mf,1.50,900.0,812.4,4.000,0.500,113,6761.5,0,0.00000,0.0,0.0,-1.0,1455.69,4689.36,5675.42,479.93,0,1455.69,4689.36,5675.42,0,-1.0,-1.0,0
